vehicle_id,vehicle_model,vehicle_age_years,total_km_driven,battery_health_percent,state_of_charge_percent,charging_cycles,temperature_avg,fault_code,failure_type,remaining_useful_life,component_health_score,component_name,maintenance_type,last_service_date,service_count,repair_cost,downtime_hours,maintenance_priority,next_service_due,vehicle_risk_score,maintenance_overdue_flag,downtime_category,motor_vibration,power_consumption,brake_pad_wear,route_roughness,failure_probability,days_since_service
EV_2301,Mahindra XUV400 EV,1.2,33982,94.4844,85.4348,158,44.4255,NONE,No Failure,249.6596,13.2547,Charging System,Charging System Repair,2026-01-20,3,16236.0,12.0,Low,2026-11-24,10.91,False,Medium,0.3981,21.4019,0.259,0.2165,0,177
EV_2302,Tesla Model 3,1.0,43078,92.9247,82.97,107,54.3997,NONE,No Failure,280.037,75.5129,Electronics,Preventive Maintenance,2025-05-22,3,7494.0,10.0,Low,2026-11-09,31.63,True,Low,0.3314,25.0559,0.2991,0.2586,1,420
EV_2303,Ola S1 Pro,1.1,44681,91.8832,92.192,123,37.9484,NONE,No Failure,266.7226,86.0358,Software,Software Update,2025-11-09,2,5524.0,7.0,Low,2026-11-19,8.22,True,Low,0.3427,23.4265,0.1602,0.1456,0,249
EV_2304,MG Comet EV,1.3,32066,90.3127,91.1061,167,56.911,NONE,No Failure,211.6064,82.7568,Electronics,Preventive Maintenance,2025-07-21,2,3596.0,11.0,Low,2026-11-28,19.19,True,Low,0.4674,66.1024,0.1668,0.2747,0,360
EV_2305,Tesla Model S,1.4,43871,92.1355,91.2056,108,35.83,NONE,No Failure,220.2483,78.2611,Electronics,Preventive Maintenance,2026-01-02,4,4821.0,4.0,Low,2026-11-26,11.7,True,Low,0.2363,29.2477,0.221,0.1293,0,195
EV_2306,Tata Tigor EV,0.6,17817,90.4737,88.9627,132,54.2637,NONE,No Failure,237.4709,82.5917,Electronics,Preventive Maintenance,2025-07-29,2,12202.0,5.0,Low,2026-11-11,15.45,True,Low,0.3,23.459,0.2787,0.1871,0,352
EV_2307,MG Comet EV,1.9,64536,91.2854,91.2404,159,40.4865,NONE,No Failure,281.7016,85.0261,Software,Software Update,2026-04-01,6,4167.0,8.0,Low,2026-12-06,8.76,False,Low,0.2276,26.3773,0.1317,0.1936,0,106
EV_2308,Tata Tigor EV,1.1,27526,99.5004,97.2117,584,58.7353,NONE,No Failure,270.7121,81.491,Electronics,Preventive Maintenance,2025-08-03,3,10301.0,12.0,Low,2026-11-04,11.84,True,Medium,0.3495,24.9941,0.2659,0.2956,0,347
EV_2309,Tesla Model Y,4.7,104933,58.988,6.0901,189,61.7036,NONE,No Failure,269.878,80.0152,Battery Pack,Battery Replacement,2026-06-26,13,163158.0,194.0,Medium,2026-09-15,28.75,False,High,0.462,20.5392,0.1566,0.2956,0,20
EV_2310,BYD Seal,1.6,67808,92.9811,87.7485,145,38.4791,NONE,No Failure,241.1935,27.3922,Charging System,Charging System Repair,2026-04-24,3,25639.0,10.0,Low,2026-10-25,10.71,False,Low,0.4093,27.5317,0.1828,0.2673,0,83
EV_2311,BYD Atto 3,0.8,34173,99.1231,86.8941,104,41.9452,NONE,No Failure,270.0747,99.9491,Software,Software Update,2025-12-23,2,4721.0,2.0,Low,2026-11-26,26.66,True,Low,0.2841,20.2972,0.1485,0.83,1,205
EV_2312,Tesla Model Y,2.7,108809,94.2638,84.7762,121,38.1836,P2_THERMAL_WARNING,Thermal Management Issue,289.7385,92.5167,Cooling System,Cooling System Repair,2026-03-07,5,26749.0,14.0,Low,2026-12-24,7.35,False,Medium,0.2788,24.7264,0.1335,0.2782,0,131
EV_2313,Tata Tigor EV,0.5,22173,99.3356,81.6232,107,65.4434,P2_THERMAL_WARNING,Thermal Management Issue,279.3707,72.4744,Cooling System,Cooling System Repair,2025-08-09,1,42076.0,37.0,Medium,2026-10-04,32.55,True,Medium,0.3232,21.2141,0.2765,0.7653,1,341
EV_2314,Tata Nexon EV,0.8,29880,93.9891,4.1722,156,33.7642,NONE,No Failure,213.0016,72.591,Electronics,Preventive Maintenance,2025-12-20,2,14581.0,11.0,Low,2026-12-16,10.5,True,Low,0.3103,22.2746,0.1201,0.2371,0,208
EV_2315,BYD Seal,4.2,159348,54.2587,95.7438,166,36.09,NONE,No Failure,289.1212,81.1948,Battery Pack,Battery Replacement,2026-06-27,8,101344.0,178.0,Medium,2026-09-29,20.35,False,High,0.321,23.2298,0.9433,0.2364,0,19
EV_2316,BYD Atto 3,4.5,170450,48.863,98.6741,144,32.994,P2_THERMAL_WARNING,Thermal Management Issue,208.4277,70.0002,Battery Pack,Battery Replacement,2026-05-19,11,183895.0,116.0,High,2026-08-01,48.08,True,High,0.2394,22.4419,0.2265,0.2924,1,58
EV_2317,BYD Atto 3,0.5,14709,93.8887,95.0908,144,37.6177,NONE,No Failure,224.8145,72.689,Brake System,Brake Service,2025-11-20,1,24396.0,13.0,Low,2026-11-14,10.38,True,Medium,0.329,29.7063,0.9423,0.1029,0,238
EV_2318,Ather 450X,0.5,14347,98.8315,81.6412,197,63.8543,P2_THERMAL_WARNING,Thermal Management Issue,223.9488,91.2126,Cooling System,Cooling System Repair,2025-10-12,1,5341.0,14.0,Medium,2026-09-24,16.84,True,Medium,0.2685,20.258,0.2991,0.1187,0,277
EV_2319,Kia EV6,4.7,104372,55.1412,98.9867,112,35.7649,NONE,No Failure,254.2762,88.4984,Battery Pack,Battery Replacement,2026-04-13,8,206945.0,211.0,Medium,2026-10-03,23.42,True,High,0.4709,20.9499,0.2259,0.2445,0,94
EV_2320,Tata Tigor EV,6.4,219805,41.0181,98.1276,174,35.8224,NONE,No Failure,224.9923,83.436,Battery Pack,Battery Replacement,2026-06-13,10,149364.0,222.0,Medium,2026-09-19,31.9,False,High,0.4973,26.9813,0.2905,0.1667,0,33
EV_2321,Tesla Model Y,1.4,33151,90.9894,91.9794,146,36.4684,P2_THERMAL_WARNING,Thermal Management Issue,219.3274,4.8944,Cooling System,Cooling System Repair,2025-09-25,4,48542.0,38.0,Low,2026-12-30,12.31,True,Medium,0.2508,25.0505,0.1978,0.2603,0,294
EV_2322,BYD Seal,0.7,15914,91.6759,89.5643,114,43.6575,NONE,No Failure,31.4921,91.5341,Brake System,Brake Service,2025-09-08,1,16565.0,15.0,Medium,2026-09-01,29.18,True,Medium,0.4821,25.8608,0.8543,0.2664,0,311
EV_2323,Ola S1 Pro,6.9,224794,40.1541,96.4683,656,35.8616,P1_BMS_FAULT,Battery Management System Fault,259.1468,76.3988,Battery Pack,Battery Replacement,2026-05-01,19,217628.0,171.0,High,2026-08-03,49.85,True,High,0.3302,66.228,0.1226,0.1693,1,76
EV_2324,Ather 450X,5.1,139227,57.992,99.8455,178,37.932,NONE,No Failure,203.5956,10.7353,Battery Pack,Battery Replacement,2026-05-04,13,83203.0,151.0,Medium,2026-08-21,27.86,False,High,0.2831,25.9408,0.8652,0.2623,0,73
EV_2325,Tata Nexon EV,0.9,19409,93.9391,12.6038,631,34.2853,NONE,No Failure,207.9417,75.0316,Electronics,Preventive Maintenance,2025-07-03,2,4705.0,6.0,Low,2026-12-06,11.2,True,Low,0.2304,26.2342,0.24,0.2192,0,378
EV_2326,Tata Nexon EV,0.8,31585,91.1612,99.631,176,40.4554,NONE,No Failure,29.525,85.335,Software,Software Update,2026-02-10,1,9340.0,8.0,Medium,2026-09-24,28.64,True,Low,0.3935,26.9269,0.1845,0.1412,0,156
EV_2327,Tesla Model 3,1.1,44899,98.0795,93.4412,156,61.9001,NONE,No Failure,274.571,85.4533,Software,Software Update,2025-08-11,3,5738.0,6.0,Low,2026-11-09,12.9,True,Low,1.5849,26.8401,0.2382,0.9693,0,339
EV_2328,Tesla Model S,0.8,16025,98.8812,84.3391,136,55.6617,NONE,No Failure,298.7496,79.0048,Brake System,Brake Service,2026-04-17,2,16167.0,6.0,Low,2026-12-24,8.45,False,Low,0.2794,73.646,0.7063,0.1875,0,90
EV_2329,MG Comet EV,4.7,71558,43.6288,0.1628,153,41.2155,P2_THERMAL_WARNING,Thermal Management Issue,218.0892,95.7694,Battery Pack,Battery Replacement,2026-06-19,13,83995.0,233.0,High,2026-08-12,31.52,False,High,0.3294,25.637,0.199,0.2418,0,27
EV_2330,MG Comet EV,5.9,147995,42.8897,97.8428,168,36.2053,NONE,No Failure,45.61,87.193,Battery Pack,Battery Replacement,2026-04-10,10,95346.0,82.0,High,2026-08-06,45.88,True,High,1.6868,29.6281,0.2001,0.1074,0,97
EV_2331,Hyundai Ioniq 5,1.4,54495,92.2857,92.5301,564,34.1821,NONE,No Failure,270.4758,21.9957,Charging System,Charging System Repair,2025-11-17,4,34184.0,22.0,Low,2026-11-05,6.98,True,Medium,0.2134,28.045,0.1863,0.7525,0,241
EV_2332,Tata Tigor EV,0.5,20088,96.4548,99.3357,167,39.0839,NONE,No Failure,36.6363,97.5767,Software,Software Update,2025-09-12,1,3730.0,3.0,Medium,2026-09-29,25.74,True,Low,0.3755,24.8109,0.2049,0.1009,0,307
EV_2333,Mahindra XUV400 EV,1.5,28725,91.0727,82.0483,609,34.4449,NONE,No Failure,237.2754,10.0165,Brake System,Brake Service,2025-10-06,3,16683.0,12.0,Low,2026-12-14,10.29,True,Medium,0.4057,28.8607,0.8055,0.2778,0,283
EV_2334,Hyundai Kona Electric,0.5,19115,97.497,92.5463,184,76.0018,NONE,No Failure,290.9751,78.5996,Cooling System,Cooling System Repair,2025-08-16,1,19244.0,27.0,Medium,2026-08-26,15.3,True,Medium,0.422,23.25,0.2783,0.2839,0,334
EV_2335,Mahindra XUV400 EV,2.0,36942,95.4034,93.5977,115,47.6894,NONE,No Failure,264.9516,96.9919,Software,Software Update,2026-03-31,6,3371.0,5.0,Low,2026-11-06,11.19,False,Low,0.4797,21.7294,0.2225,0.1722,0,107
EV_2336,Ather 450X,7.0,186913,42.0107,91.0789,142,42.4098,P2_THERMAL_WARNING,Thermal Management Issue,217.1155,2.0501,Battery Pack,Battery Replacement,2026-06-22,13,83204.0,185.0,High,2026-08-08,34.87,False,High,0.2953,78.263,0.7851,0.9532,0,24
EV_2337,Tata Tigor EV,0.5,22479,97.356,0.7714,119,37.3552,NONE,No Failure,270.4539,86.7645,Software,Software Update,2026-04-18,1,9367.0,7.0,Low,2026-11-30,5.46,False,Low,0.4172,62.3554,0.2677,0.1857,0,89
EV_2338,Tata Nexon EV,1.0,20778,97.7958,85.3123,158,45.257,NONE,No Failure,200.9512,78.6456,Electronics,Preventive Maintenance,2025-06-12,2,14281.0,7.0,Low,2026-10-29,14.02,True,Low,0.4059,68.9935,0.2923,0.2775,0,399
EV_2339,Ather 450X,0.5,9809,99.1113,92.6552,172,35.9804,NONE,No Failure,203.5763,87.8708,Software,Software Update,2026-02-09,1,2036.0,8.0,Low,2027-01-08,10.1,False,Low,0.3911,21.9202,0.1464,0.2935,0,157
EV_2340,BYD Seal,4.1,113504,52.8372,80.4541,501,64.8532,NONE,No Failure,37.2225,76.923,Battery Pack,Battery Replacement,2026-04-08,11,120650.0,156.0,High,2026-08-06,50.29,True,High,0.3727,22.1663,0.1018,0.2118,0,99
EV_2341,Tata Tigor EV,1.1,36949,90.8769,81.826,104,47.0803,NONE,No Failure,267.1996,84.0771,Electronics,Preventive Maintenance,2025-11-18,3,9766.0,5.0,Low,2026-11-18,11.23,True,Low,1.7593,25.964,0.1255,0.2431,0,240
EV_2342,BYD Seal,0.5,21494,91.0217,93.1909,113,36.93,P2_THERMAL_WARNING,Thermal Management Issue,271.0529,71.4764,Cooling System,Cooling System Repair,2026-03-04,1,22248.0,12.0,Low,2026-10-20,7.18,False,Medium,0.2059,20.9264,0.1444,0.2551,0,134
EV_2343,MG ZS EV,1.2,53310,98.9885,97.2137,187,70.9805,P2_THERMAL_WARNING,Thermal Management Issue,273.5228,83.9372,Cooling System,Cooling System Repair,2025-12-07,3,37447.0,19.0,Medium,2026-10-07,15.54,True,Medium,0.3005,28.7054,0.1663,0.2372,0,221
EV_2344,Ola S1 Pro,2.9,49559,91.6168,81.7531,643,38.6276,NONE,No Failure,221.2077,97.5634,Software,Software Update,2026-06-05,5,3342.0,6.0,Low,2026-11-05,34.2,False,Low,0.2215,24.3935,0.1424,0.1985,1,41
EV_2345,Tata Nexon EV,5.2,99528,40.6147,87.8814,100,36.318,NONE,No Failure,251.2506,25.6673,Battery Pack,Battery Replacement,2026-06-13,8,61769.0,163.0,Medium,2026-10-14,28.72,False,High,0.2503,20.8244,0.1926,0.2633,0,33
EV_2346,Ather 450X,0.5,19361,92.5833,88.0523,102,38.2989,P1_BMS_FAULT,Battery Management System Fault,289.7507,23.7995,Battery Pack,Battery Inspection,2026-03-13,1,10054.0,13.0,Low,2026-11-28,5.57,False,Medium,0.4424,20.4432,0.1771,0.2628,0,125
EV_2347,Ather 450X,0.8,18495,98.8381,98.736,176,45.3724,P2_THERMAL_WARNING,Thermal Management Issue,270.8683,87.7897,Cooling System,Cooling System Repair,2025-06-28,2,31904.0,29.0,Low,2027-01-01,7.7,True,Medium,0.2365,22.7662,0.2704,0.1112,0,383
EV_2348,Tesla Model S,2.0,83091,97.8518,91.7222,193,44.1973,NONE,No Failure,285.088,91.7053,Software,Software Update,2025-12-27,3,2625.0,7.0,Low,2026-10-31,7.73,True,Low,0.4785,25.5849,0.1404,0.1313,0,201
EV_2349,Tesla Model S,0.5,17452,97.5618,99.2118,109,47.1133,NONE,No Failure,200.4357,78.0218,Electronics,Preventive Maintenance,2025-05-21,1,12791.0,9.0,Low,2026-10-29,14.16,True,Low,0.2478,25.1269,0.2038,0.1761,0,421
EV_2350,MG ZS EV,1.6,29369,90.3378,82.0781,103,45.6148,NONE,No Failure,254.3378,87.5474,Software,Software Update,2025-12-24,4,1110.0,2.0,Low,2026-12-26,12.55,True,Low,0.2246,24.0711,0.144,0.2138,0,204
EV_2351,Tesla Model 3,2.3,91945,96.7945,81.9247,183,41.5829,P0_MOTOR_FAILURE,Motor Drive Failure,264.2055,20.7713,Battery Pack,Battery Replacement,2026-04-25,6,63505.0,80.0,Medium,2026-10-04,9.31,False,High,0.464,25.8778,0.2479,0.237,0,82
EV_2352,Tata Tigor EV,0.5,10145,98.3812,99.5348,188,60.537,NONE,No Failure,218.4988,70.2599,Brake System,Brake Service,2025-09-17,1,15177.0,10.0,Low,2026-12-02,16.44,True,Low,0.4885,26.6229,0.9121,0.1182,0,302
EV_2353,Hyundai Kona Electric,0.5,13852,98.3341,16.5325,138,37.8897,NONE,No Failure,272.3081,70.6546,Electronics,Preventive Maintenance,2025-05-19,1,9147.0,7.0,Low,2026-10-17,5.17,True,Low,0.4052,27.6603,0.263,0.1572,0,423
EV_2354,Ather 450X,0.5,15783,96.8806,91.7577,167,75.3149,P1_BMS_FAULT,Battery Management System Fault,230.9383,83.4275,Battery Pack,Battery Inspection,2025-10-16,1,9423.0,22.0,Medium,2026-10-11,40.29,True,Medium,0.2447,69.4508,0.2901,0.1039,1,273
EV_2355,Ather 450X,0.9,27021,90.9545,85.7397,199,38.8695,NONE,No Failure,292.9615,98.1773,Brake System,Brake Service,2026-04-28,2,10171.0,11.0,Low,2026-11-19,6.38,False,Low,1.4857,22.0139,0.7649,0.2226,0,79
EV_2356,Tesla Model S,1.5,53377,96.3895,95.0079,167,42.1901,NONE,No Failure,207.6946,74.6068,Brake System,Brake Service,2026-01-31,3,6396.0,13.0,Low,2027-01-07,13.48,False,Medium,0.3405,26.9516,0.8792,0.1758,0,166
EV_2357,Ola S1 Pro,1.2,41497,94.1678,97.0313,111,41.1918,P1_BMS_FAULT,Battery Management System Fault,243.9361,87.6419,Battery Pack,Battery Inspection,2025-05-22,2,14944.0,17.0,Low,2027-01-01,10.52,True,Medium,0.4083,23.263,0.1623,0.1464,0,420
EV_2358,Tesla Model Y,3.5,156664,53.1655,96.4344,135,41.5502,NONE,No Failure,17.5676,10.0886,Battery Pack,Battery Replacement,2026-04-01,7,125805.0,130.0,High,2026-08-13,44.21,True,High,0.2068,78.2007,0.7552,0.1161,0,106
EV_2359,Kia EV6,1.4,62976,94.818,87.1942,108,40.4498,P2_THERMAL_WARNING,Thermal Management Issue,225.8632,92.0317,Cooling System,Cooling System Repair,2025-05-12,3,10340.0,36.0,Low,2026-12-15,11.81,True,Medium,0.3284,21.4451,0.161,0.2744,0,430
EV_2360,Mahindra XUV400 EV,0.7,21346,92.723,14.1825,540,37.3676,NONE,No Failure,299.1785,92.391,Software,Software Update,2025-10-25,2,4598.0,6.0,Low,2026-12-14,4.67,True,Low,0.4485,25.0015,0.2663,0.2431,0,264
EV_2361,Ola S1 Pro,2.4,42854,90.9703,81.7459,560,41.5583,NONE,No Failure,263.6425,98.0155,Software,Software Update,2026-06-14,6,9434.0,7.0,Low,2026-12-01,11.21,False,Low,0.3703,26.4754,0.2649,0.1365,0,32
EV_2362,Tata Nexon EV,0.5,18418,99.463,87.3,647,62.5519,NONE,No Failure,279.4068,77.7056,Electronics,Preventive Maintenance,2025-06-09,1,6135.0,5.0,Low,2026-10-17,11.64,True,Low,0.3379,28.2833,0.1636,0.2082,0,402
EV_2363,Ola S1 Pro,0.5,22150,98.7234,80.2075,149,43.9758,NONE,No Failure,272.6429,95.6276,Software,Software Update,2025-07-21,1,9053.0,6.0,Low,2026-11-18,26.86,True,Low,0.275,28.8417,0.1085,0.2399,1,360
EV_2364,Tesla Model Y,1.5,36825,94.3848,97.0154,158,36.2754,NONE,No Failure,278.9285,98.7416,Software,Software Update,2025-08-24,3,3328.0,3.0,Low,2026-12-19,6.38,True,Low,0.4071,27.5973,0.2531,0.1106,0,326
EV_2365,MG ZS EV,1.4,40371,97.0226,94.7428,169,41.6146,NONE,No Failure,5.0538,86.0365,Software,Software Update,2025-05-04,3,2673.0,7.0,Medium,2026-10-03,29.9,True,Low,0.2307,24.364,0.1549,0.8372,0,438
EV_2366,MG ZS EV,1.7,47164,91.4681,85.1327,115,50.2551,NONE,No Failure,221.7778,25.6034,Charging System,Charging System Repair,2026-03-29,5,16340.0,27.0,Low,2026-12-04,16.42,False,Medium,0.4844,22.5056,0.2272,0.157,0,109
EV_2367,Tata Tigor EV,0.5,8271,92.6663,97.7659,152,42.2755,NONE,No Failure,11.1991,92.0245,Brake System,Brake Service,2025-05-28,1,11465.0,12.0,Medium,2026-09-27,29.95,True,Medium,1.2769,60.6979,0.8491,0.1896,0,414
EV_2368,Tesla Model 3,1.3,45718,96.612,97.9769,110,47.3171,NONE,No Failure,21.2894,86.846,Software,Software Update,2026-02-19,3,2085.0,8.0,Medium,2026-08-17,30.28,True,Low,0.4085,22.3699,0.1369,0.1903,0,147
EV_2369,Kia EV6,0.5,12800,97.5931,95.0845,173,35.0821,NONE,No Failure,239.86,79.7541,Electronics,Preventive Maintenance,2025-05-04,1,10052.0,8.0,Low,2026-11-26,27.26,True,Low,0.4767,25.9666,0.1294,0.2155,1,438
EV_2370,Hyundai Ioniq 5,1.6,61798,90.3692,95.87,644,42.4284,P1_BMS_FAULT,Battery Management System Fault,261.8383,74.0731,Battery Pack,Battery Inspection,2026-03-24,3,10002.0,8.0,Low,2026-11-29,10.96,False,Low,0.467,25.3087,0.1591,0.1169,0,114
EV_2371,BYD Seal,0.5,19982,92.984,91.5049,120,35.3867,NONE,No Failure,20.9293,78.0412,Electronics,Preventive Maintenance,2025-10-09,1,11617.0,9.0,Medium,2026-10-08,26.98,True,Low,0.2909,28.6406,0.1755,0.7935,0,280
EV_2372,Hyundai Kona Electric,4.8,190257,58.382,99.5951,188,42.0415,P2_THERMAL_WARNING,Thermal Management Issue,294.501,83.748,Battery Pack,Battery Replacement,2026-03-28,9,148198.0,203.0,High,2026-08-05,41.08,True,High,0.431,25.0176,0.2639,0.1077,1,110
EV_2373,Hyundai Ioniq 5,0.5,13750,98.3018,86.2396,178,42.389,NONE,No Failure,285.8716,78.0604,Electronics,Preventive Maintenance,2026-04-05,1,8312.0,4.0,Low,2026-11-04,5.4,False,Low,0.4416,23.9099,0.2814,0.1618,0,102
EV_2374,Ola S1 Pro,0.5,12323,97.7399,95.7616,100,60.6758,NONE,No Failure,29.3394,16.8618,Charging System,Charging System Repair,2026-04-09,1,23072.0,10.0,Medium,2026-09-06,32.44,True,Low,0.341,20.6645,0.1398,0.14,0,98
EV_2375,Tesla Model Y,1.2,44958,98.558,98.0797,180,36.9276,NONE,No Failure,284.7941,80.1916,Electronics,Preventive Maintenance,2025-06-20,2,4875.0,6.0,Low,2026-10-30,4.51,True,Low,0.3006,27.748,0.2561,0.1301,0,391
EV_2376,Kia EV6,1.0,39042,97.0394,94.7279,111,43.4704,NONE,No Failure,238.9465,79.5772,Electronics,Preventive Maintenance,2026-04-12,3,11555.0,11.0,Low,2026-12-04,10.54,False,Low,1.801,21.5379,0.2669,0.2684,0,95
EV_2377,Kia EV6,0.8,23790,91.6059,6.4728,172,55.7423,P1_BMS_FAULT,Battery Management System Fault,212.814,82.7616,Battery Pack,Battery Inspection,2025-09-15,2,6562.0,16.0,Medium,2026-09-23,17.82,True,Medium,1.4492,25.451,0.1265,0.2043,0,304
EV_2378,Hyundai Ioniq 5,2.3,96119,92.8809,95.4544,153,39.6438,NONE,No Failure,270.9452,92.2117,Software,Software Update,2025-10-20,6,7494.0,8.0,Low,2026-12-26,9.34,True,Low,0.2462,20.3611,0.1464,0.2877,0,269
EV_2379,Tata Nexon EV,0.5,9659,97.8816,98.0056,107,53.0862,NONE,No Failure,7.8224,98.9246,Software,Software Update,2025-09-15,1,9998.0,8.0,Medium,2026-10-13,31.91,True,Low,1.5155,67.0527,0.2597,0.2013,0,304
EV_2380,Tesla Model 3,1.4,57921,91.2879,86.4052,179,46.6758,NONE,No Failure,228.903,98.2593,Software,Software Update,2025-11-15,3,7876.0,5.0,Low,2026-10-21,14.49,True,Low,0.3823,21.3724,0.29,0.2838,0,243
EV_2381,Ather 450X,1.5,26824,91.4537,14.2585,199,36.1484,NONE,No Failure,269.0008,70.3444,Electronics,Preventive Maintenance,2025-12-18,3,8464.0,10.0,Low,2026-11-06,8.04,True,Low,1.921,73.6582,0.2529,0.2444,0,210
EV_2382,Ather 450X,0.5,9803,96.4629,85.0409,154,41.6192,P0_MOTOR_FAILURE,Motor Drive Failure,239.0097,70.5748,Battery Pack,Battery Replacement,2025-09-06,1,112895.0,127.0,Medium,2026-09-03,9.63,True,High,0.3141,23.002,0.2467,0.1278,0,313
EV_2383,Tata Nexon EV,1.4,43421,94.409,82.4329,194,41.2118,NONE,No Failure,252.4104,94.58,Software,Software Update,2025-10-10,4,8853.0,2.0,Low,2026-11-06,9.95,True,Low,0.2406,25.8277,0.2427,0.1056,0,279
EV_2384,Tesla Model 3,0.5,8513,97.5327,92.8669,686,44.2796,NONE,No Failure,230.0575,87.2053,Software,Software Update,2025-10-27,1,3314.0,4.0,Low,2026-12-28,10.85,True,Low,1.7327,26.5288,0.273,0.1544,0,262
EV_2385,Tesla Model Y,0.5,8292,97.2475,99.7111,505,42.9416,P1_BMS_FAULT,Battery Management System Fault,213.9768,26.4036,Battery Pack,Battery Inspection,2026-03-08,1,12236.0,18.0,Medium,2026-08-24,11.88,True,Medium,1.8088,71.0838,0.2298,0.1521,0,130
EV_2386,Tesla Model Y,1.9,28530,96.5678,92.709,619,47.2836,NONE,No Failure,259.2487,92.1747,Software,Software Update,2025-11-17,5,7938.0,3.0,Low,2026-10-17,11.08,True,Low,0.2519,78.1623,0.2722,0.9684,0,241
EV_2387,Mahindra XUV400 EV,0.5,14045,98.3759,82.4522,683,37.4817,NONE,No Failure,226.3443,84.4613,Electronics,Preventive Maintenance,2025-07-30,1,14069.0,5.0,Low,2026-12-31,8.87,True,Low,0.4299,23.5774,0.1556,0.863,0,351
EV_2388,Ola S1 Pro,0.5,19119,95.2237,94.3659,149,40.7477,NONE,No Failure,208.9967,78.6807,Electronics,Preventive Maintenance,2025-08-10,1,14052.0,4.0,Low,2027-01-09,12.24,True,Low,0.2948,26.2637,0.2312,0.2069,0,340
EV_2389,Tesla Model S,2.3,36904,95.0194,10.397,136,43.3905,NONE,No Failure,202.3805,82.5389,Brake System,Brake Service,2026-05-27,4,6755.0,13.0,Low,2026-11-04,15.54,False,Medium,0.4019,25.7621,0.82,0.1572,0,50
EV_2390,Kia EV6,3.3,114074,92.1576,97.4967,177,41.3875,NONE,No Failure,281.8564,16.2105,Charging System,Charging System Repair,2026-02-20,8,36745.0,30.0,Low,2026-11-13,10.23,False,Medium,0.3126,25.5347,0.1813,0.2987,0,146
EV_2391,Tesla Model S,1.0,39694,91.3958,89.1229,117,41.2805,P2_THERMAL_WARNING,Thermal Management Issue,243.2903,72.8329,Brake System,Brake Service,2025-08-02,3,7280.0,14.0,Low,2026-11-29,11.22,True,Medium,0.4323,27.8108,0.7036,0.8921,0,348
EV_2392,Hyundai Ioniq 5,0.5,10020,94.7113,91.7761,196,33.1137,P1_BMS_FAULT,Battery Management System Fault,11.8407,76.9417,Battery Pack,Battery Inspection,2026-02-24,1,13767.0,14.0,High,2026-08-08,26.53,True,Medium,0.3523,66.4149,0.8692,0.1102,0,142
EV_2393,MG Comet EV,0.8,15525,94.1777,0.9547,122,58.0352,P2_THERMAL_WARNING,Thermal Management Issue,238.5273,73.279,Brake System,Brake Service,2025-06-18,2,23593.0,11.0,Low,2027-01-12,15.6,True,Low,0.2613,24.5009,0.8177,0.2972,0,393
EV_2394,BYD Atto 3,5.9,240862,40.2349,90.8166,114,44.6711,NONE,No Failure,255.361,72.1216,Battery Pack,Battery Replacement,2026-05-14,16,180961.0,234.0,Medium,2026-09-09,31.73,False,High,0.3463,20.2809,0.2231,0.2319,0,63
EV_2395,Ola S1 Pro,0.8,31755,95.6129,84.6971,176,34.3768,NONE,No Failure,210.6567,86.6681,Brake System,Brake Service,2025-11-07,2,23950.0,11.0,Low,2026-10-16,10.39,True,Low,0.4252,23.2978,0.9293,0.997,0,251
EV_2396,Tesla Model 3,0.5,15584,94.8582,94.8067,148,38.3246,P0_MOTOR_FAILURE,Motor Drive Failure,272.3229,72.4723,Battery Pack,Battery Replacement,2025-08-05,1,118867.0,122.0,Medium,2026-09-10,6.35,True,High,1.7941,29.7203,0.2725,0.1275,0,345
EV_2397,Tesla Model S,1.5,59364,94.5873,83.6931,624,48.5503,P1_BMS_FAULT,Battery Management System Fault,285.0754,87.7211,Battery Pack,Battery Inspection,2025-11-12,2,9721.0,13.0,Low,2026-12-04,9.49,True,Medium,1.7693,25.0017,0.1376,0.2676,0,246
EV_2398,Tata Tigor EV,1.8,32009,91.0692,98.2946,187,77.8929,NONE,No Failure,236.8901,0.4588,Cooling System,Cooling System Repair,2025-12-11,5,19680.0,38.0,Medium,2026-09-16,23.67,True,Medium,1.7974,25.5942,0.2982,0.2983,0,217
EV_2399,Tata Tigor EV,0.5,13417,96.927,82.2749,105,43.2987,NONE,No Failure,297.7209,98.4775,Software,Software Update,2026-01-07,1,4196.0,5.0,Low,2026-11-30,5.1,True,Low,0.476,24.4935,0.2405,0.2255,0,190
EV_2400,Ather 450X,1.4,51987,96.874,90.2406,142,40.9191,NONE,No Failure,284.4435,91.0487,Brake System,Brake Service,2025-05-21,3,18656.0,14.0,Low,2027-01-06,6.46,True,Medium,1.248,26.1511,0.8435,0.9812,0,421
EV_2401,Kia EV6,7.0,159065,49.0477,99.6227,147,57.9465,NONE,No Failure,9.6731,99.1063,Battery Pack,Battery Replacement,2026-04-17,18,140490.0,218.0,Critical,2026-07-30,54.71,True,High,1.6309,29.9512,0.8952,0.1991,0,90
EV_2402,Tata Tigor EV,1.0,37570,96.6987,88.3821,173,42.2639,NONE,No Failure,267.2307,87.3233,Software,Software Update,2026-03-16,2,7637.0,2.0,Low,2026-11-06,7.93,False,Low,0.2949,78.5363,0.1445,0.9758,0,122
